name,type,url,dicname
CMIP6Amon_CanESM5_historical_r21i1p2f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CCCma/CanESM5/historical/Amon/CMIP6_CMIP_CCCma_CanESM5_historical_r21i1p2f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_CanESM5_historical_r22i1p1f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CCCma/CanESM5/historical/Amon/CMIP6_CMIP_CCCma_CanESM5_historical_r22i1p1f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_CanESM5_historical_r22i1p2f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CCCma/CanESM5/historical/Amon/CMIP6_CMIP_CCCma_CanESM5_historical_r22i1p2f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_CanESM5_historical_r23i1p1f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CCCma/CanESM5/historical/Amon/CMIP6_CMIP_CCCma_CanESM5_historical_r23i1p1f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_CanESM5_historical_r23i1p2f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CCCma/CanESM5/historical/Amon/CMIP6_CMIP_CCCma_CanESM5_historical_r23i1p2f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_CanESM5_historical_r24i1p1f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CCCma/CanESM5/historical/Amon/CMIP6_CMIP_CCCma_CanESM5_historical_r24i1p1f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_CanESM5_historical_r24i1p2f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CCCma/CanESM5/historical/Amon/CMIP6_CMIP_CCCma_CanESM5_historical_r24i1p2f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_CanESM5_historical_r25i1p1f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CCCma/CanESM5/historical/Amon/CMIP6_CMIP_CCCma_CanESM5_historical_r25i1p1f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_CanESM5_historical_r25i1p2f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CCCma/CanESM5/historical/Amon/CMIP6_CMIP_CCCma_CanESM5_historical_r25i1p2f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_CanESM5_historical_r26i1p2f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CCCma/CanESM5/historical/Amon/CMIP6_CMIP_CCCma_CanESM5_historical_r26i1p2f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_CanESM5_historical_r27i1p2f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CCCma/CanESM5/historical/Amon/CMIP6_CMIP_CCCma_CanESM5_historical_r27i1p2f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_CanESM5_historical_r28i1p2f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CCCma/CanESM5/historical/Amon/CMIP6_CMIP_CCCma_CanESM5_historical_r28i1p2f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_CanESM5_historical_r29i1p2f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CCCma/CanESM5/historical/Amon/CMIP6_CMIP_CCCma_CanESM5_historical_r29i1p2f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_CanESM5_historical_r2i1p1f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CCCma/CanESM5/historical/Amon/CMIP6_CMIP_CCCma_CanESM5_historical_r2i1p1f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_CanESM5_historical_r2i1p2f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CCCma/CanESM5/historical/Amon/CMIP6_CMIP_CCCma_CanESM5_historical_r2i1p2f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_CanESM5_historical_r30i1p2f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CCCma/CanESM5/historical/Amon/CMIP6_CMIP_CCCma_CanESM5_historical_r30i1p2f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_CanESM5_historical_r31i1p2f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CCCma/CanESM5/historical/Amon/CMIP6_CMIP_CCCma_CanESM5_historical_r31i1p2f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_CanESM5_historical_r32i1p2f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CCCma/CanESM5/historical/Amon/CMIP6_CMIP_CCCma_CanESM5_historical_r32i1p2f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_CanESM5_historical_r33i1p2f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CCCma/CanESM5/historical/Amon/CMIP6_CMIP_CCCma_CanESM5_historical_r33i1p2f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_CanESM5_historical_r34i1p2f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CCCma/CanESM5/historical/Amon/CMIP6_CMIP_CCCma_CanESM5_historical_r34i1p2f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_CanESM5_historical_r35i1p2f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CCCma/CanESM5/historical/Amon/CMIP6_CMIP_CCCma_CanESM5_historical_r35i1p2f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_CanESM5_historical_r36i1p2f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CCCma/CanESM5/historical/Amon/CMIP6_CMIP_CCCma_CanESM5_historical_r36i1p2f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_CanESM5_historical_r37i1p2f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CCCma/CanESM5/historical/Amon/CMIP6_CMIP_CCCma_CanESM5_historical_r37i1p2f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_CanESM5_historical_r38i1p2f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CCCma/CanESM5/historical/Amon/CMIP6_CMIP_CCCma_CanESM5_historical_r38i1p2f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_CanESM5_historical_r39i1p2f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CCCma/CanESM5/historical/Amon/CMIP6_CMIP_CCCma_CanESM5_historical_r39i1p2f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_CanESM5_historical_r3i1p1f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CCCma/CanESM5/historical/Amon/CMIP6_CMIP_CCCma_CanESM5_historical_r3i1p1f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_CanESM5_historical_r3i1p2f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CCCma/CanESM5/historical/Amon/CMIP6_CMIP_CCCma_CanESM5_historical_r3i1p2f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_CanESM5_historical_r40i1p2f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CCCma/CanESM5/historical/Amon/CMIP6_CMIP_CCCma_CanESM5_historical_r40i1p2f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_CanESM5_historical_r4i1p1f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CCCma/CanESM5/historical/Amon/CMIP6_CMIP_CCCma_CanESM5_historical_r4i1p1f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_CanESM5_historical_r4i1p2f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CCCma/CanESM5/historical/Amon/CMIP6_CMIP_CCCma_CanESM5_historical_r4i1p2f1_Amon.ncml,CMIP6Amon.dic
